    1     1  
    4     1  
   10     1  
   18     1  
   25     1  
   31     1  

    1     2  
    2     2  
    3     2  
    6     2  
    9     2  
   14     2  

   14     3  
   16     3  
   20     3  
   24     3  
   30     3  
   36     3  

   31     4  
   32     4  
   33     4  
   34     4  
   35     4  
   36     4  








